work_id,label,scope,confidence,reason
W7161292123,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161295220,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161296852,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161297873,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161301499,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161301638,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161302987,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161303661,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161304652,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161305808,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161306707,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W7161316339,include,coastal,high,"Tula/Hakai diatom taxonomy, Salish Sea marine"
W2087963453,exclude,na,high,"Hakai = ubiquitin-ligase gene, not institute; cancer biology"
W2055758623,include,other_tula,medium,"Tula-funded Keeling lab; gene-transfer evolution, not coastal"
W1967532587,exclude,na,high,"Hakai gene cancer biology, no institute tie"
W2073079990,exclude,na,high,"Hakai gene cancer biology, no institute tie"
W2035526328,exclude,na,high,"Hakai gene signalling, Singapore; no institute tie"
W2039750398,include,other_tula,medium,"Tula-funded Keeling lab; plastid evolution, not coastal"
W1528874194,exclude,na,high,"Hakai gene SARS study, no institute tie"
W2152088178,include,coastal,medium,Tula-funded marine protist phylogeny
W2148810559,exclude,na,high,"Hakai gene interferon-receptor study, no institute tie"
W2016697010,include,other_tula,low,"Tula-funded; plastid protein targeting, not coastal"
W2098952661,include,other_tula,medium,"Tula-funded Keeling lab; protist evolution, not coastal"
W2010616193,include,coastal,medium,Tula-funded marine alveolate plastid study
W2059892947,exclude,na,high,"Hakai gene neuroscience, no institute tie"
W2080370682,include,coastal,medium,Tula-funded marine dinoflagellate cDNA study
W1967945239,exclude,na,high,"Hakai gene oncogenesis, no institute tie"
W1983555204,exclude,na,high,"Hakai gene E-cadherin/cancer, no institute tie"
W2114456190,include,coastal,high,"Tula-funded marine gregarines, NE Pacific"
W2038752642,include,other_tula,low,"Tula-funded UBC neuroimaging review, not coastal"
W2024762330,include,coastal,high,Tula-funded marine interstitial protist phylogeny
W2028801726,exclude,na,high,"Hakai gene Drosophila development, no institute tie"
W2150153004,include,other_tula,medium,Tula-funded CIFAR microbial biodiversity work; not coastal
W1967462193,include,coastal,medium,Tula-funded NE Pacific marine gregarine taxonomy
W4391374389,exclude,na,high,"'Hakai' is a Japanese novel title, not the institute"
W1982740149,exclude,na,medium,Neuroeconomics review; no real Tula tie
W1992442399,include,coastal,low,BC Queen Charlotte Sound oceanography; weak Hakai funder signal
W2133250124,include,other_tula,medium,Tula-funded UBC protist genomics; not coastal
W2159611007,include,coastal,medium,Tula-funded NE Pacific marine polychaete parasite
W2108274585,exclude,na,high,Dental materials Singapore; no Hakai tie
W2078722710,include,coastal,low,Seafloor sulphide mining listed under Tula Foundation
W143110865,include,other_tula,medium,Heriot Bay glaciology (Peterson); not coastal
W2042255202,exclude,na,medium,Religious-studies roundtable; Heriot Bay address mis-attributed
W2072563535,exclude,na,medium,PCB/fish risk assessment Ontario; no real Tula tie
W2587441101,include,other_tula,medium,Heriot Bay glaciology (Peterson); not coastal
W1515412505,include,other_tula,medium,Heriot Bay glaciology discussion (Peterson); not coastal
W4253767006,include,other_tula,medium,Heriot Bay glaciology (Peterson) duplicate; not coastal
W106052973,exclude,na,medium,Printing/typewriting chapter; Heriot Bay address mis-attributed
W2112562350,exclude,na,high,Lethaia editor note Sweden; not Tula
W2883610610,exclude,na,high,"Finland farm-price economics; Helsinki foundation, not Tula"
W4247466645,exclude,na,high,Nursing letter Herne Bay Kent; not Heriot Bay/Tula
W4247554376,include,other_tula,low,Heriot Bay glaciology discussion (Peterson); not coastal
W7137407199,include,coastal,high,"Hakai-funded bull kelp decline study, BC coast"
W7137523471,include,coastal,medium,Hakai-funded BC debris-flow/atmospheric-river earth science
W7137665855,include,coastal,high,"Hakai-funded Pacific herring egg loss, BC Central Coast"
W7161331289,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W7161333699,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W7161335509,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W7161339109,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W7161343259,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W7161346989,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W7161349619,include,coastal,high,Tula/Salish Sea marine diatom taxonomy
W2119266425,include,other_tula,medium,Tula-funded UBC/CIFAR plastid evolution review; not coastal
W2138465606,include,coastal,medium,Tula-funded ocean oxygen-minimum-zone microbial ecology
W2068332307,include,other_tula,low,Tula-funded UBC lung microbiome; not coastal
W2105612901,include,other_tula,medium,Tula-funded UBC/CIFAR Rhizaria phylogenomics; not coastal
W1988292410,include,other_tula,low,Tula-funded UBC lipid signaling review; not coastal
W2065535655,include,other_tula,low,Tula-funded salamander-algae symbiosis; not coastal
W2013387085,include,other_tula,low,Tula-funded UBC neuroscience; not coastal
W2069492431,include,other_tula,medium,Tula-funded Rhizaria multicellularity phylogeny; not coastal
W2077506140,include,other_tula,low,Tula-funded yeast ER-mitochondria cell biology; not coastal
W2166071762,include,other_tula,low,Tula-funded UBC mouse gut microbiota; not coastal
W2122817748,exclude,na,high,"'Hakai' is the E-cadherin ubiquitin-ligase protein, not institute"
W2034172016,include,other_tula,low,Tula-funded UBC gut microbiota/Salmonella; not coastal
W1581519751,include,coastal,medium,Tula-funded marine gregarine species-boundary study
W2113311542,include,other_tula,medium,Tula-funded UBC/CIFAR green-alga organelle genomics; not coastal
W2021191280,include,other_tula,low,Tula-funded soil diatom/amoebae farming study; not coastal
W1993773353,include,other_tula,medium,Tula-funded CIFAR halophilic flagellate; not coastal
W2285940738,include,other_tula,medium,Tula-funded CIFAR algal endosymbiosis review; not coastal
W2014382882,include,other_tula,low,Tula-funded UBC colpodellid human-infection case; not coastal
W2052545851,include,other_tula,low,Tula-funded UBC Drosophila neuroscience; not coastal
W2014355247,include,other_tula,medium,Tula-funded CIFAR cryptomonad phylogeny; not coastal
W2024085445,include,other_tula,medium,Tula-funded CIFAR heterolobosean phylogeny; not coastal
W2074874387,exclude,na,high,"'Hakai' is the E-cadherin ubiquitin-ligase protein, not institute"
W2048191072,include,other_tula,low,Tula-funded recombination-detection methods; not coastal
W2142417866,include,coastal,medium,Tula-funded NE Pacific marine archigregarine taxonomy
W2144506775,include,coastal,medium,Tula-funded low-oxygen marine stramenopile taxonomy
W2081484163,exclude,na,high,"'Hakai' is the E-cadherin ubiquitin-ligase protein, not institute"
W2135734953,include,other_tula,low,Tula-funded Acanthamoeba mitochondrial study; not coastal
W1999567870,include,coastal,medium,Tula-funded BC sockeye salmon/river flow study
W2108546007,include,coastal,medium,Tula-funded marine polychaete gregarine taxonomy
W2102799813,include,coastal,medium,Tula-funded NE Pacific marine polychaete parasite
W2149683377,include,other_tula,low,Tula-funded UBC euglenid microtubule review; not coastal
W1994969376,include,other_tula,low,Tula-funded cockroach-hindgut protist phylogeny; not coastal
W2021360608,include,coastal,medium,Tula-funded BC anoxic fjord (Nitinat Lake) microbiology
W2120976598,include,other_tula,low,Tula-funded phylogenetic-network methods; not coastal
W2083168933,include,coastal,medium,Tula-funded Arctic marine amphipod parasite taxonomy
W1916880192,include,other_tula,low,Tula-funded termite-hindgut protist phylogeny; not coastal
W2162320275,include,coastal,low,Tula-funded marine Neoparamoeba genome study
W1574149317,include,other_tula,low,Tula-funded roach-hindgut symbiont phylogeny; not coastal
W1555541335,include,other_tula,low,Tula-funded mitochondrial proteome prediction methods; not coastal
W2010328197,include,other_tula,low,Tula-funded Euglena rRNA modification study; not coastal
W1606356650,include,coastal,medium,"Tula funder; protist diversity microbial-eukaryote work, Keeling-program"
W2021081298,include,coastal,high,Tula funder; marine algae (chlorarachniophyte) phylogeny
W2105569507,include,coastal,medium,"Tula funder; free-living protist diversity, microbial eukaryote"
W1499378530,include,coastal,medium,"Tula funder; environmental 16S rRNA tool, microbial ecology"
W2093075612,include,coastal,medium,"Tula funder; cryptomonad/red algae, marine-coastal plant biology"
W1984060732,include,other_tula,low,"inst_tula listed; Philippine forest turtle conservation, not coastal"
W2170129680,include,coastal,high,"Tula funder; coastal seawater sampling methods, Saanich Inlet"
W2008809076,include,other_tula,low,"Tula funder; statistical/phylogenetic methods, not coastal"
W1980437497,include,coastal,medium,"Hakai funder; UVic ecology reply, coastal program context"
W4240804612,exclude,na,medium,"Spanish cancer proteomics; Hakai tie spurious, no coastal link"
W1984156791,include,coastal,high,"Tula funder; marine carbon cycle, ocean microbes review"
W2169899471,include,coastal,medium,"Tula funder; viral-microbial ecology, marine-relevant"
W1931450175,include,other_tula,low,"Tula funder; COPD lung microbiome, not coastal"
W2124892349,include,coastal,high,"Tula funder; marine oxygen-minimum-zone viruses, SUP05"
W2126046854,include,coastal,medium,"Tula funder; chromerid/apicomplexan protist evolution, marine"
W2046953590,include,other_tula,low,"Tula funder; forest soil Bradyrhizobium, terrestrial not coastal"
W2142367884,include,coastal,high,Tula funder; biogeography of marine viruses in the sea
W2043457856,include,other_tula,low,"Tula funder; forest soil metagenomics, terrestrial not coastal"
W2294463777,include,other_tula,low,"Tula funder; steroid-degrading microbe genomics, not coastal"
W2061220719,include,other_tula,low,"inst_tula listed; Kyoto methotrexate lymphoproliferative, not coastal"
W2552214727,include,coastal,high,Tula funder; marine diplonemids single-cell genomics
W2472420902,include,coastal,high,"Tula funder; coral symbiont Ostreobium, marine ecosystem"
W1965900986,include,other_tula,low,"Tula funder; Indigenous food systems, not coastal"
W2034215782,exclude,na,medium,"India/Italy cancer review; Hakai tie spurious, no coastal link"
W2131652119,include,other_tula,low,"Tula funder; wastewater phosphorus-removal microbes, not coastal"
W2141731782,include,other_tula,low,"Tula funder; peatland testate amoebae phylogeography, terrestrial"
W2102831055,include,coastal,medium,"Tula funder; dinoflagellate-diatom plastid, marine protist"
W2460722881,include,coastal,medium,Tula funder; Labyrinthulomycetes marine/freshwater protists
W2291336262,include,coastal,high,"Hakai funder; sea louse and salmon epidemiology, coastal"
W2089724820,include,coastal,medium,Tula funder; marine virus CroV (Cafeteria roenbergensis)
W1597481524,include,coastal,medium,"Tula funder; diatom photosynthesis loss, marine algae"
W1552842771,include,coastal,high,Tula funder; coastal Atlantic bacterioplankton assemblages
W2145858499,include,other_tula,high,"TulaSalud Guatemala maternal/infant m-health, genuine non-coastal"
W992793609,include,other_tula,low,"Tula funder; biomass deconstruction biocatalysts, not coastal"
W2537694128,include,coastal,medium,"Tula funder; fornicate excavate protist, marine biology topic"
W2054671005,include,coastal,medium,Tula funder; field protistology microbial eukaryote diversity
W2144440341,include,coastal,high,Tula funder; gregarines in Pacific marine polychaetes
W2107346216,include,coastal,medium,"Tula funder; eukaryovorous euglenid, aquatic protist"
W1964315675,include,other_tula,low,"Tula funder; metagenomics software pipeline, not coastal"
W2028329142,include,coastal,high,"Tula funder; Arctic Ocean amphipod ciliate, marine"
W2149097350,include,coastal,low,"Tula funder; freshwater microbialite genome, aquatic"
W1976522363,include,coastal,high,Tula funder; marine stramenopile MAST clades identity
W2096887551,include,coastal,medium,"Tula funder; Symbiontida euglenozoan feeding apparatus, marine"
W2108350329,include,coastal,low,"Tula funder; Pavilion Lake microbialites, freshwater geobiology"
W2096715250,include,other_tula,low,"Tula funder; peatland arcellinid amoebae, terrestrial/freshwater"
W2133130338,include,coastal,high,Tula funder; Arctic Ocean prokaryote/viral abundance
W2524244294,exclude,na,medium,Ohio histone chromatin biochemistry; Hakai tie spurious
W2581394238,include,other_tula,medium,"Hakai funder; Indigenous ethnobiology birds/plants, not coastal"
W2086727167,include,other_tula,low,"Tula funder; protein functional divergence methods, not coastal"
W2081551327,include,other_tula,low,"Tula funder; positive-selection statistical method, not coastal"
W2005645024,include,other_tula,low,"Tula funder; termite-symbiont parabasalids, not coastal"
W1988700718,include,coastal,medium,"inst_tula; autonomous ocean biosampler, marine sampling"
W2150704627,include,coastal,high,Tula funder; sand-dwelling entoproct off Vancouver Island
W4384119474,include,coastal,low,"Hakai funder; Limnology and Oceanography paratext, coastal venue"
W46506681,include,coastal,high,"Hakai funder; juvenile sockeye salmon Rivers Inlet, BC coast"
W2065261780,include,coastal,low,"inst_tula; BC ferry terminal marine engineering, coastal infra"
W2282533672,include,other_tula,low,"Hakai funder; terrestrial biodiversity remote sensing, not coastal"
W2334449386,include,other_tula,low,"inst_tula; HLA immunogenetics workshop report, not coastal"
W4205584046,include,other_tula,low,"Tula funder dataset; protist Collodictyon review, not coastal"
W4234853691,include,coastal,high,"Hakai funder; ancient herring DNA, BC coastal fisheries"
W2920916719,include,other_tula,low,"Tula funder; uncultured archaea methane metabolism, not coastal"
W2887314183,exclude,na,medium,Taiwan lung cancer EGFR study; Hakai tie spurious
W2770548116,include,coastal,medium,"Tula funder; eukaryote mitochondrial genome, marine protist"
W2950884444,include,coastal,medium,"Tula funder; EukRef rRNA curation, marine eukaryote diversity"
W2967898111,include,coastal,medium,Tula funder; apicomplexan-like marine parasites origins
W2789312467,include,other_tula,low,"Tula funder; global steroid catabolism metagenomes, not coastal"
W2680338049,include,coastal,medium,"Tula funder; novel predator protists, holozoan phylogeny"
W2971670494,include,coastal,high,"Hakai funder; wild Pacific salmon viruses, coastal"
W2767616184,include,coastal,high,Tula funder; Bodo saltans giant marine virus in the sea
W2795895144,include,other_tula,low,"Tula funder; urban greenspace soil bacteria, terrestrial"
W2619711360,include,coastal,medium,funder_tula; halophilic marine protist genomics
W2796194205,include,coastal,medium,"funder_tula; protist phylogenomics, Tula-funded lab"
W3032036483,include,coastal,high,funder_hakai; marine meiofauna ecology
W2803361270,include,other_tula,low,"funder_tula; terrestrial forest soil, not coastal"
W3088390956,include,coastal,medium,funder_hakai; BC glacier/cryosphere earth science
W2884030111,exclude,na,high,"Hakai = E3 ubiquitin-ligase protein, not institute"
W2800916583,include,coastal,medium,funder_tula; marine apicomplexan distribution
W2616407115,include,coastal,medium,funder_tula; marine fish parasite phylogeny
W2753720115,include,other_tula,low,"funder_hakai; hunting forums, terrestrial wildlife"
W2391204536,include,other_tula,low,funder_tula; microbial ecology informatics review
W2528926779,include,coastal,high,funder_tula; BC coastal rockfish fisheries
W2779816954,include,coastal,medium,"funder_tula; ciliate symbiosis, Tula-funded protistology"
W2886873456,include,coastal,high,funder_tula; marine diplonemid taxonomy
W2903258202,include,coastal,low,"funder_tula; microsporidian introns, Tula-funded lab"
W2789692526,include,coastal,medium,funder_tula; aquatic ciliate phylogenomics
W2935833557,include,coastal,medium,funder_tula; euglenid protist diversity
W2796576319,include,coastal,high,funder_hakai; marine fish migration/population model
W2990926107,exclude,na,high,"inst_tula spurious; pangolin work, Katala/ZSL affiliations"
W2911735350,include,coastal,medium,funder_tula; marine cyanophage diversity
W2946898319,include,coastal,high,funder_tula; Saanich Inlet fjord microbial oceanography
W2816902458,include,coastal,high,funder_tula; marine sediment euglenozoan diversity
W2896043925,include,coastal,medium,"funder_tula; freshwater microbialite genomics, BC lake"
W2524650833,include,other_tula,low,funder_tula; mitochondria evolution editorial
W2900470109,include,coastal,medium,funder_tula; coastal BC Sitka spruce isotopes
W2725141796,exclude,na,high,"Hakai = E3 ubiquitin-ligase protein, Spain cancer lab"
W2805304098,include,coastal,low,"funder_tula; nucleomorph genome splicing, Tula lab"
W2966195469,include,coastal,high,funder_tula; coastal BC salmon-spruce nutrient study
W2988906789,exclude,na,high,inst_tula spurious; Japan marrow donor program
W2689408338,exclude,na,high,inst_tula spurious; Japan CML leukemia study
W2952454911,include,coastal,high,funder_tula; marine dinoflagellate copepod parasites
W2728891975,include,other_tula,medium,inst_tula; Heriot Bay (Quadra) Tula author essay
W4301012545,include,coastal,medium,funder_hakai; coralline marine red algae taxonomy
W2901517359,exclude,na,medium,"inst_tula spurious; steel seismic engineering, Polytechnique"
W3116821379,include,coastal,high,funder_hakai; BC central coast marine fisheries governance
W2793677698,include,coastal,medium,"funder_tula; eukaryote rRNA curation, marine diversity"
W3176582644,exclude,na,high,inst_tula spurious; Italy HIV ICONA cohort
W2583726267,include,coastal,low,funder_tula; protist hydrogenosome corrigendum
W2904548986,exclude,na,high,inst_tula spurious; Japan CML/KIR immunology
W2996677650,include,coastal,medium,funder_hakai; sea otter estuary recovery peer review
W4249645883,exclude,na,high,inst_tula spurious; pangolin book contributor list
W4389195056,include,coastal,low,"funder_tula; global carbon budget, ocean carbon sink"
W3178102458,include,coastal,medium,"funder_tula; protist symbiosis review, Tula lab"
W3171188620,exclude,na,high,"Hakai = m6A methylation protein, EU labs"
W3080577205,include,coastal,low,funder_tula; mountain snowpack/cryosphere modelling
W3132374170,include,coastal,high,funder_hakai; Pacific herring marine fisheries genomics
W4293692896,include,coastal,low,"funder_tula; archaeoecology review, coastal archaeology"
W4379740463,exclude,na,high,"Hakai = m6A methylation protein, Germany plant lab"
W4303647440,include,coastal,high,funder_tula; marine microbial mortality/virology
W3025816643,include,coastal,low,"funder_tula; glacier streamflow cryosphere, BC"
W4223584296,include,coastal,medium,funder_hakai; marine food-web range shifts model
W4224232512,include,coastal,low,"funder_tula; symbiont evolution review, Tula botany lab"
W3216688788,include,other_tula,low,"inst_tula; Canada protected-areas horizon scan, Tula listed"
W4378620047,include,other_tula,low,"funder_hakai; biodiversity-function theory, terrestrial"
W3177500997,include,coastal,high,funder_tula; BC sea urchin barrens marine ecology
W4297988587,include,coastal,high,funder_hakai; BC salmonid eDNA aquatic study
W4300594458,include,other_tula,low,"funder_hakai; BC forest harvesting policy, terrestrial"
W4308365988,include,coastal,high,funder_tula; North Pacific coralline algae taxonomy
W4255903852,include,coastal,low,funder_tula; mountain snowpack/cryosphere preprint
W3161468651,include,coastal,high,funder_tula; BC central coast rockfish/coral hotspots
W4308397827,include,coastal,low,"funder_tula; human-environment networks, coastal archaeoecology"
W4281666800,include,coastal,low,"funder_tula; red algae splicing genomics, Tula lab"
W4210787739,include,coastal,medium,funder_hakai; marine rhabdocoel flatworm phylogeny
W4388598864,exclude,na,medium,"funder_tula spurious; nerve-agent Raman spectroscopy, no tie"
W4387539702,include,coastal,low,"funder_tula; global carbon budget, ocean carbon sink"
W3176555393,include,other_tula,medium,inst_tula; Heriot Bay (Quadra) Tula author essay
W4283799993,include,coastal,high,funder_hakai; Salish Sea coastal water remote sensing
W3209513718,include,coastal,medium,funder_hakai; NE Pacific mud shrimp invasion
W3158274817,include,coastal,high,funder_tula; marine dinoflagellate parasite morphology
W3081070977,include,coastal,high,funder_tula; BC central coast rockfish marine reserves
W4214777581,include,coastal,low,funder_tula; Polynesia voyaging canoes archaeoecology
W3208508444,include,coastal,medium,Tula funder ack on BC marine zooplankton phenology study
W4390341804,exclude,na,medium,"Arctic colonial memory study, no real Hakai/Tula tie"
W3206826871,include,coastal,high,Tula funder; BC central coast tidal marsh carbon
W4300716148,exclude,na,low,"US biodiversity theory preprint, no coastal/Hakai context"
W3113913342,include,coastal,medium,"Hakai funder; marine gastrotrich taxonomy, UBC"
W3159032587,include,coastal,high,Tula Foundation institution; Bute Inlet marine sediment study
W3167319725,include,coastal,medium,Hakai funder; Strait of Georgia upwelling model review
W4226407587,exclude,na,high,Japanese HLA/iTTP study; Tula attribution spurious
W4231113618,include,coastal,medium,Hakai funder; Strait of Georgia upwelling review
W4242977767,include,coastal,medium,Hakai funder; UBC ocean sciences upwelling reply
W4247389566,include,coastal,high,Tula funder; BC central coast marine hotspots
W4254953155,exclude,na,medium,"Lethaia paratext; Tula institution spurious, no coastal tie"
W4281398077,include,coastal,high,Tula funder; Fucus distichus seaweed microbiome
W4295048086,exclude,na,high,Japanese stem cell transplant; Tula attribution spurious
W4303982760,include,coastal,low,"Tula funder; carbon budget peer review, ocean component"
W4386022193,exclude,na,low,"Holocene alpine glacier study, no coastal/Hakai context"
W4386022416,exclude,na,low,"Holocene alpine glacier study, no coastal/Hakai context"
W4387622017,include,coastal,medium,Hakai funder; BC marine protected areas case studies
W4388698311,exclude,na,low,"Western North America glacier mass loss, no coastal tie"
W4394181828,include,coastal,high,Tula institution + dataset; marine invertebrate protists
W4410416531,include,coastal,medium,Hakai funder; global biodiversity time series database
W4411686992,exclude,na,high,Italian HIV cohort study; Tula attribution spurious
W2605232142,exclude,na,medium,"Indigenous law education; only ft_calvert signal, no real tie"
W4394727470,include,coastal,high,"Hakai funder; cold marine coral parasites, UBC"
W4396918824,include,coastal,high,Hakai funder; resident killer whale respiration
W4392765076,include,coastal,medium,Hakai funder; marine apicomplexan parasite mitochondria
W4390754340,exclude,na,medium,"Aluminum food color toxicity, no coastal/Hakai context"
W4405590063,exclude,na,medium,"Breast milk cfDNA review, no coastal/Hakai tie"
W4412826612,exclude,na,high,Italian HIV mortality cohort; Tula attribution spurious
W4413752870,exclude,na,high,Japanese HLA typing overview; Tula attribution spurious
W4404731664,include,coastal,high,Hakai Institute affiliation; North Pacific marine predators
W4406074523,include,coastal,medium,Tula institution; marine ecosystem biodiversity capacity sharing
W4412721307,include,coastal,medium,Tula funder; Canada biodiversity observation network
W4403566257,include,coastal,high,Tula funder; NE Pacific marine mud dragon taxonomy
W4414266299,include,coastal,medium,Hakai funder; NE Pacific tuna fisheries archaeology
W4409528656,exclude,na,medium,"Health equity GME education, no coastal/Hakai tie"
W2171831218,include,coastal,low,Nature news on Calvert Island first Americans archaeology
W2789557365,exclude,na,low,"PNAS predators/carbon piece; only ft signal, no real tie"
W4413760973,include,coastal,high,Hakai funder; eastern Pacific Corallina seaweed taxonomy
W2324673440,include,coastal,high,Hakai Network affiliation; Pacific salmon stream monitoring
W175993298,include,coastal,medium,Hakai/Tula fulltext; coastal BC conservancy governance
W2322008002,include,coastal,high,Hakai Network affiliation; salmon stream sculpin study
W4393373630,include,coastal,medium,"Hakai funder; marine microeukaryote genomics, UBC"
W4399385310,include,coastal,high,"Tula institution; Pacific salmon PIT tracking, BC"
W2895951741,include,coastal,medium,Hakai inst + Calvert; intertidal barnacle BC central coast
W34035536,exclude,na,high,"1992 computer science circuit design, no Hakai/Tula tie"
W2608229131,include,coastal,medium,Hakai inst + Calvert; seagrass rockfish nursery dissertation
W4403809973,include,coastal,low,Hakai funder; biologging hidden Markov methods
W2176023692,include,other_tula,low,Hakai/Tula fulltext; Heiltsuk Bella Bella historical archaeology
W2595955803,include,coastal,medium,Hakai inst; MarineGEO BC nearshore monitoring
W2737169950,include,coastal,high,Hakai Institute Quadra Island ocean monitoring program
W2740829951,exclude,na,low,Japanese RIHN newsletter; no clear Hakai/Tula tie
W2903051759,include,coastal,medium,Hakai inst + Calvert; coastal BC sea urchin archaeology
W4231973387,include,coastal,medium,Hakai inst; Pacific coastal rainforest watershed DOC
W4391404956,exclude,na,medium,Arabidopsis RNA methylation; no coastal/Hakai tie
W4401040788,include,coastal,medium,Tula funder; global marine consumption predator assays
W4405685960,include,coastal,low,"Tula funder; carbon budget peer review, ocean component"
W4406100028,include,coastal,low,"Tula funder; carbon budget peer review, ocean component"
W4406753113,include,coastal,low,Tula funder; carbon budget peer review reply
W4406753487,include,coastal,low,Tula funder; carbon budget peer review reply
W4406804355,include,coastal,high,"Tula institution; ocean literacy/gender, Campbell River BC"
W4412409938,include,coastal,high,Hakai funder; salmon/bear connectivity coastal BC
W4413938785,exclude,na,high,African Phillips curve economics; no Hakai/Tula tie
W4414146954,exclude,na,low,Snow algae/black carbon glacier thesis; no coastal tie
W4414776757,include,coastal,medium,Tula funder; NE Pacific marine sponge taxonomy
W4416442830,exclude,na,high,"Hakai is gene name (E3 ligase); cancer study, no tie"
W7124205804,exclude,na,high,Japanese serological HLA typing; Tula attribution spurious
W7133521570,exclude,na,high,Japanese HLA stem cell case report; Tula attribution spurious
W7160685913,exclude,na,high,International HLA immunogenetics workshop; Tula spurious
W7161836320,exclude,na,high,Japanese HLA epitope overview; Tula attribution spurious
W2005113208,exclude,na,high,"""hakai"" is Tokyo medical email handle, not Hakai Institute"
W2031879483,exclude,na,high,"Oxford zoology phylogeny; bare ft_tula, no Tula tie"
W3144460390,exclude,na,medium,"China/Duke peatland study; Calvert coincidental, no institute tie"
W2055131863,exclude,na,medium,"Sumatra subduction geophysics; bare ft_calvert, no Hakai tie"
W2929665636,exclude,na,low,"Washington sea otter; ft only, no Hakai affiliation"
W3009457623,exclude,na,low,"Sea otter pathogen study; ft only, no Hakai affiliation"
W2039105484,exclude,na,high,"""hakai"" is Tokyo medical email handle, not Hakai Institute"
W4250895816,exclude,na,medium,"Shrew species account; bare ft_calvert, no Hakai context"
W4399181807,include,coastal,high,Hakai Institute Ocean Observing Program eDNA protocol
W2063347342,exclude,na,high,"""hakai"" is Tokyo medical email handle, not Hakai Institute"
W3117926715,exclude,na,low,"1988 gray whale note; bare ft_calvert, no Hakai tie"
W2980380260,include,coastal,medium,Fraser sockeye early marine migration; Hakai program provenance
W4400060416,exclude,na,low,Mexican authors describe BC sea cucumber; no Hakai affiliation
W2487880132,exclude,na,high,1923 Vancouver voyage journal; predates Tula/Hakai
W2033664887,exclude,na,high,1940 algae paper; predates Tula/Hakai
W166225041,exclude,na,high,"Magazine advertising thesis; bare ft_tula, no tie"
W2128466105,exclude,na,medium,"CERF gray whale survey; Calvert coincidental, no Hakai tie"
W2229508913,exclude,na,low,"Heiltsuk herring history thesis; bare ft_calvert, no Hakai tie"
W2236573761,exclude,na,high,"1976 interview transcript; bare ft_calvert, no tie"
W2298378120,exclude,na,low,"Queen Charlotte SST thesis; bare ft_calvert, no Hakai tie"
W2304808048,exclude,na,low,"1987 BC wooden features thesis; bare ft_calvert, no tie"
W2307287821,exclude,na,high,"Magazine retooling thesis; bare ft_tula, no tie"
W2900461502,exclude,na,medium,"Antarctic icefish, Liege; ft only, no Hakai tie"
W29438388,exclude,na,medium,"1963 radiotherapy paper; abstract mismatch, no real Hakai tie"
W2971842311,include,coastal,low,"UBC microbiome dissertation; Hakai inst provenance, BC coastal"
W3004891111,exclude,na,high,"Arkansas River history; ft only, no Hakai tie"
W3184008437,include,coastal,medium,BC Central Coast plant management; Hakai inst provenance
W3216287271,exclude,na,low,"Illinois weathering geochem; ft only, no Hakai tie"
W36619710,exclude,na,medium,"1984 Spanish leisure paper; abstract mismatch, no real tie"
W38030717,exclude,na,medium,"Spanish potted-fruit article; abstract mismatch, no real tie"
W4246389545,exclude,na,low,"Hydrographer history chapter; bare ft_calvert, no tie"
W4389776536,include,coastal,low,"Western Canada glacial dissertation; Hakai provenance, BC"
W4392928083,exclude,na,medium,Migrant farm worker media study; no Hakai/coastal tie
W4399093880,include,coastal,high,Hakai Institute Ocean Observing Program eDNA protocol
W4399265423,include,coastal,high,Hakai Pelagic Ecosystems Lab eDNA bead protocol
W4400855974,include,coastal,low,"Canada lichen exsiccati; Hakai inst provenance, coastal BC"
W4402262382,exclude,na,medium,CNES satellite photogrammetry; no Hakai/coastal tie
W7134123242,include,coastal,medium,"Marine disease emergency plan; rawaff_hakai, coastal ocean"
W7141156425,include,coastal,medium,Salish Sea estuary monitoring dataset; Hakai provenance
W7141210678,include,coastal,medium,Salish Sea estuary monitoring dataset; Hakai provenance
W7142580037,include,coastal,high,"Nanwakolas coastal LiDAR observatory; Quadra Island, Hakai"
W7145500975,include,coastal,medium,"Small-scale economies historical ecology; Hakai provenance, coast"
W7148184971,include,coastal,high,"Kelp canopy survey, Calvert Island BC; Hakai dataset"
W7152976240,include,coastal,medium,BC ocean acidification shellfish thesis; Hakai provenance
